22666 0.7725 0.9025 t s f 6895	t,aa
6454 0.4275 0.6275 m ax ae 2294	p,m
4580 0.4525 0.7225 n ax ae 6895	g,n
7884 0.62 0.79 r t eh 2294	r,m
14972 0.7275 0.8875 r eh ax 6509	l,r
4860 0.4975 0.7575 hh ax ih 2741	f,hh
5721 0.66 0.8 r v ih 2294	r,m
20783 0.4025 0.5925 p s eh 8824	w,p
19463 0.4875 0.6575 d ax ih 3347	w,d
322 0.595 0.735 n ax ih 8824	y,n
24235 0.4175 0.6975 n ae s 0188	d,n
18807 0.7125 0.8325 z eh ax 5802	p,z
5737 0.545 0.635 hh v ih 5802	b,hh
20132 0.445 0.745 n ae s 8193	n,l
5721 0.66 0.8 r v ih 2294	z,r
1742 0.5 0.76 hh ax ae 2294	v,hh
5990 0.3525 0.6125 w ax uh 1571	w,l
16456 0.2075 0.5775 f ax ae 3851	f,m
21529 0.425 0.615 s ax ae 2294	k,s
3572 0.4125 0.5625 l t eh 0188	y,l
1288 0.4325 0.6825 t ae s 6509	t,p
8285 0.5025 0.8125 k s aa 1571	k,w
25442 0.335 0.635 p s aa 0188	w,p
21169 0.4625 0.6325 t d ao 2294	t,y
24166 0.7275 0.9075 k ax ae 5189	k,l
23844 0.5875 0.7875 s eh ax 6509	m,s
25492 0.66 0.9 s eh ax 3851	v,s
15673 0.425 0.835 p s aa 0511	p,f
17854 0.7925 0.9425 g t eh 0188	g,m
10895 0.425 0.575 r t eh 5802	r,hh
3983 0.5875 0.8575 m ax ih 8193	g,m
18071 0.41 0.58 r eh ax 5189	r,hh
24725 0.435 0.805 d ax ao 2741	d,y
1727 0.6125 0.7825 f eh ax 8824	r,f
14251 0.345 0.615 m ax ae 8193	l,m
24271 0.4775 0.6675 g ax ih 5189	g,m
5661 0.3075 0.7475 l ax ae 3347	n,l
16525 0.5575 0.7575 n ae s 2294	n,m
440 0.6175 0.9075 hh ax ae 8824	b,hh
9151 0.3525 0.6025 r eh ax 3851	r,t
18895 0.4925 0.7725 y t eh 0188	t,y
7991 0.4575 0.8275 hh ax ae 2741	b,hh
18908 0.5325 0.7025 n eh ax 2294	f,n
5375 0.6125 0.8825 k ax ae 2294	g,k
4165 0.7275 0.8375 v eh ax 0511	v,hh
14879 0.515 0.625 w ax ao 3347	n,w
18887 0.5025 0.6825 n eh s 1571	r,n
3116 0.6025 0.7825 r aa d 5189	r,b
16673 0.565 0.775 n aa d 3347	t,n
3425 0.7825 0.9225 n ax ih 8824	y,n
13848 0.3375 0.5875 v eh ax 2741	v,t
18607 0.62 0.79 l eh ax 2294	l,s
19717 0.585 0.735 m ax ae 8824	f,m
10698 0.4175 0.6875 s ax ae 1571	s,hh
8311 0.3075 0.6075 l ae s 4926	v,l
25494 0.59 0.83 v ah b 8824	v,s
23438 0.6425 0.8925 s ax ih 3347	s,y
23352 0.5325 0.6625 m ax ae 5802	n,m
4121 0.625 0.755 l ax ae 8824	k,l
9060 0.43 0.68 n eh s 5189	r,n
7335 0.5475 0.7575 p ax ae 1571	p,hh
6660 0.4075 0.5575 n ax ae 1571	n,m
15846 0.6375 0.7375 n ax ih 8824	g,n
508 0.3775 0.5975 r aa d 4926	r,b
2076 0.4875 0.6375 hh ax ih 6895	k,hh
10895 0.425 0.575 r t eh 5802	r,y
10367 0.6175 0.8075 v ah b 3851	v,s
3025 0.4425 0.6825 r ax ih 0188	r,y
22564 0.4525 0.5925 y t ih 3851	y,b
8864 0.4025 0.7525 y d ao 6509	y,m
20132 0.445 0.745 n ae s 8193	n,k
24077 0.52 0.78 k ax ae 6509	m,k
8864 0.4025 0.7525 y d ao 6509	t,y
22495 0.6175 0.7875 w s aa 3851	w,p
21911 0.4825 0.7325 s ax ae 6509	s,n
7727 0.2475 0.6375 m ax ae 6895	p,m
22945 0.46 0.67 w t eh 2294	w,b
25545 0.465 0.645 z eh ax 3851	p,z
4121 0.625 0.755 l ax ae 8824	l,m
5241 0.7475 0.9375 n ax ih 5189	n,hh
9276 0.3375 0.5975 f ax ae 4926	z,f
17985 0.5725 0.7525 t ae s 6895	t,l
8899 0.6125 0.7825 z ax ae 6895	z,hh
9086 0.3925 0.8725 w s aa 8193	w,p
19734 0.75 0.93 d ax ae 4926	g,d
15540 0.395 0.635 s ax p 4926	s,aa
8976 0.69 0.93 r eh ax 0188	l,r
26090 0.5375 0.6975 w t eh 0188	k,w
5615 0.69 0.85 r ax ih 5189	r,y
8420 0.425 0.635 m t eh 5189	f,m
867 0.2175 0.5675 w s aa 1571	t,w
67 0.58 0.74 r eh ax 4926	l,r
17042 0.43 0.67 f v ih 6509	b,f
25658 0.5525 0.7625 r eh ax 6509	r,m
614 0.595 0.875 t s aa 0511	g,t
3522 0.0974999999999 0.6275 p s aa 0511	g,p
8311 0.3075 0.6075 l ae s 4926	k,l
6513 0.68 0.86 m v ih 0188	hh,m
19554 0.3225 0.5525 n ae s 0188	n,m
20473 0.365 0.565 n ax ae 5802	n,m
20881 0.5 0.79 s t eh 0511	s,b
14921 0.7675 0.8975 hh v ih 6895	r,hh
13447 0.5725 0.8425 n ae s 2294	p,n
7418 0.6075 0.8275 d v ih 0188	d,l
19163 0.6125 0.8725 hh ax ae 2294	s,hh
7614 0.3575 0.6875 p ae s 0188	p,m
14458 0.6325 0.8225 s eh ax 2294	m,s
9564 0.51 0.89 w t eh 4926	w,d
14732 0.5925 0.7625 w t eh 2294	w,m
22579 0.5725 0.7425 z ax ih 3347	z,w
6844 0.4125 0.8125 w s aa 2741	w,f
23695 0.4225 0.7125 m ax ae 5802	m,k
20907 0.375 0.655 t s aa 0511	t,l
23433 0.5425 0.7325 b v ih 3347	t,b
24018 0.53 0.68 f eh ax 8824	v,f
6205 0.1425 0.5625 m ax ae 4926	n,m
9602 0.7125 0.8525 z eh ax 8824	z,l
12108 0.4925 0.6325 n eh ax 1571	f,n
19813 0.665 0.935 w d ao 5802	z,w
12547 0.5075 0.7675 t s aa 8193	g,t
21079 0.4975 0.6875 d ax ae 8193	d,l
15799 0.4325 0.6625 s ax ih 2294	s,y
2653 0.4375 0.7775 m ax ae 3851	z,m
20931 0.4375 0.6975 n ae s 1571	n,b
1020 0.7375 0.8675 b t ih 1571	y,b
10128 0.595 0.895 k ax ae 0511	k,d
14330 0.275 0.555 f ax ae 8824	f,hh
22414 0.6875 0.9175 n ax ih 6895	g,n
8578 0.4425 0.6725 f ax ae 5189	s,f
23998 0.785 0.905 r eh ax 8824	r,d
10634 0.6625 0.9325 t ae s 0188	t,m
7103 0.3575 0.6075 k ax ae 8193	k,hh
22852 0.3925 0.8825 f ax ae 6895	z,f
177 0.4725 0.6725 hh v ih 3347	t,hh
19734 0.75 0.93 d ax ae 4926	v,d
12085 0.55 0.75 g ax uh 3851	g,f
5661 0.3075 0.7475 l ax ae 3347	f,l
19136 0.715 0.895 hh t eh 1571	b,hh
316 0.38 0.62 s ax ae 0188	l,s
138 0.5025 0.7025 g d ao 2294	r,g
2076 0.4875 0.6375 hh ax ih 6895	n,hh
12664 0.4075 0.7275 k ax ae 5802	t,k
21786 0.67 0.84 l ax ih 5802	y,l
1742 0.5 0.76 hh ax ae 2294	f,hh
17083 0.4025 0.5825 r eh ax 3851	r,d
24215 0.16 0.56 m ax ae 6509	z,m
23352 0.5325 0.6625 m ax ae 5802	t,m
9432 0.7425 0.8825 d ax ih 5802	w,d
14309 0.7325 0.8925 r eh ax 1571	p,r
17806 0.6925 0.8625 n ae s 5802	v,n
24175 0.5225 0.7325 n ae s 5189	v,n
736 0.535 0.845 k s eh 5802	k,w
18637 0.52 0.73 p eh ax 8193	p,k
9772 0.565 0.755 hh ax ih 3347	f,hh
5433 0.7075 0.9075 s eh ax 8824	p,s
193 0.2975 0.5875 f ax ae 5189	f,d
14402 0.4275 0.7275 n ax ae 5189	v,n
7864 0.5625 0.8225 f ax ae 5802	g,f
2308 0.38 0.69 l ae s 8193	p,l
12867 0.695 0.905 v ae s 1571	v,m
1041 0.445 0.645 r t eh 6895	r,d
3379 0.5225 0.7325 n aa d 3347	z,n
15414 0.5225 0.8425 l ax ih 3851	y,l
6545 0.2075 0.5675 p ax ae 2741	p,k
11921 0.4925 0.6725 m t eh 5802	t,m
4251 0.6675 0.8775 w s aa 1571	w,g
22280 0.565 0.765 s eh ax 5189	l,s
22979 0.7575 0.9175 v eh ax 0511	k,v
10423 0.255 0.685 v z eh 3347	y,v
20833 0.33 0.63 b ax ae 6895	z,b
17738 0.4625 0.6725 n ax ih 1571	n,w
10058 0.5225 0.6925 r eh ax 2294	v,r
25943 0.5925 0.8225 s eh ax 5189	k,s
24678 0.6275 0.9175 r eh ax 1571	r,d
659 0.46 0.73 n ae s 6509	n,l
9041 0.5975 0.8775 w t eh 2741	w,b
8655 0.61 0.72 hh v ih 4926	hh,l
12878 0.58 0.86 w t eh 2741	w,s
2888 0.4225 0.6025 s eh ax 2294	m,s
14932 0.41 0.7 m ax ae 6895	m,k
1649 0.7 0.9 r eh ax 6509	p,r
15065 0.5675 0.7975 n ax ae 3851	g,n
23586 0.5925 0.7525 y g ax 1571	y,n
10970 0.7525 0.9325 l ax ih 6895	y,l
16150 0.475 0.705 n ae s 6509	p,n
12108 0.4925 0.6325 n eh ax 1571	n,hh
10604 0.3425 0.5725 w t eh 5802	w,r
20178 0.3775 0.5775 r aa d 3851	r,n
11308 0.6075 0.8475 n eh s 8824	r,n
10457 0.6675 0.8575 t ae s 0188	v,t
19652 0.575 0.735 n ih hh 2741	f,n
4460 0.7 0.89 l ax ih 6509	y,l
8709 0.455 0.615 v eh ax 0511	v,f
20004 0.4025 0.7125 p ax ae 2741	p,l
21623 0.4825 0.7425 k ax ae 2294	z,k
22563 0.6975 0.8675 r eh ax 4926	l,r
21911 0.4825 0.7325 s ax ae 6509	v,s
20881 0.5 0.79 s t eh 0511	w,s
6077 0.44 0.63 t ae s 3347	t,k
371 0.8075 0.9175 f t eh 0188	f,l
17929 0.6275 0.8375 d ae s 3347	b,d
26071 0.64 0.8 n ax ih 8824	y,n
22946 0.605 0.905 n ae s 0188	p,n
11684 0.2575 0.5575 n ae s 5189	n,k
9546 0.42 0.61 z ax ih 4926	z,w
6344 0.4625 0.8525 k ax ae 2741	g,k
15460 0.55 0.66 n ax ae 0511	z,n
5737 0.545 0.635 hh v ih 5802	v,hh
10880 0.5475 0.7375 f ax ae 4926	b,f
2022 0.62 0.76 b ax ih 8824	g,b
6513 0.68 0.86 m v ih 0188	d,m
22381 0.6325 0.8325 p ax ae 8824	p,k
15713 0.4625 0.6025 d v ih 2294	d,l
12742 0.485 0.695 w s aa 0188	t,w
5475 0.675 0.875 n ax ae 1571	v,n
19472 0.595 0.765 m t eh 8193	t,m
11669 0.7625 0.9125 d ax ih 5189	d,y
7057 0.6625 0.8625 z aa d 3347	z,r
13410 0.685 0.865 hh v ih 8193	t,hh
440 0.6175 0.9075 hh ax ae 8824	z,hh
14390 0.7675 0.9075 v eh ax 5189	k,v
6344 0.4625 0.8525 k ax ae 2741	k,s
9008 0.3825 0.6325 hh ax ae 3851	g,hh
9074 0.6525 0.7925 n ax ih 8824	y,n
5464 0.5625 0.7425 n ax ih 8824	n,hh
10366 0.365 0.665 s t eh 3347	g,s
281 0.5175 0.7975 d ax ae 3851	d,hh
13316 0.7275 0.9075 f v ih 8824	f,m
20180 0.4375 0.5775 n ax ih 8824	y,n
18601 0.6225 0.9325 s ax ae 5802	p,s
15065 0.5675 0.7975 n ax ae 3851	t,n
8711 0.4825 0.7025 l d ao 2294	y,l
7882 0.62 0.91 s k t 4926	s,aa
22089 0.4025 0.5825 z eh ax 6509	z,f
22634 0.7025 0.8225 z eh ax 5802	z,s
6651 0.6125 0.8525 b ax ae 0511	p,b
6446 0.3775 0.5575 hh v ih 2294	hh,m
15909 0.5 0.64 n ax ih 4926	n,hh
21732 0.5225 0.8125 s v ih 5802	s,b
572 0.3675 0.5775 g eh z 0511	g,d
1034 0.5575 0.6775 n ax ih 8824	g,n
7991 0.4575 0.8275 hh ax ae 2741	v,hh
5034 0.3575 0.5675 l s aa 3347	k,l
20370 0.7075 0.8475 m ax ih 4926	g,m
10698 0.4175 0.6875 s ax ae 1571	z,s
13531 0.4875 0.7675 l ax ae 0188	n,l
19116 0.585 0.815 n ae s 2294	n,m
193 0.5875 0.8975 p t ih 5189	y,p
9834 0.7225 0.8925 l ax ae 1571	d,l
11733 0.5675 0.6775 n ax ih 8824	g,n
7418 0.6075 0.8275 d v ih 0188	z,d
18625 0.4075 0.6475 p ax ih 6895	y,p
19571 0.735 0.905 r aa d 5802	r,t
20332 0.575 0.765 w ax ih 5189	w,d
11556 0.385 0.625 l d ao 5802	y,l
7393 0.595 0.755 hh v ih 3347	v,hh
4597 0.5775 0.7575 l eh ax 1571	l,s
7101 0.365 0.555 l t eh 1571	l,r
1648 0.355 0.575 k ae s 4926	t,k
371 0.8075 0.9175 f t eh 0188	s,f
14402 0.5875 0.8675 b ae s 5189	v,b
957 0.4025 0.6125 p ae s 6895	p,b
8899 0.6125 0.7825 z ax ae 6895	z,k
9357 0.6975 0.8675 l eh ax 5189	z,l
15217 0.57 0.73 l ax ae 5802	d,l
20324 0.5125 0.6625 v eh ax 6509	v,s
13316 0.7275 0.9075 f v ih 8824	s,f
7103 0.3575 0.6075 k ax ae 8193	b,k
16359 0.6525 0.8325 r t eh 5189	r,g
22311 0.2425 0.6825 s ax ih 6509	g,s
24410 0.4225 0.6225 l ax uh 3851	g,l
21561 0.795 0.905 r eh ax 6509	p,r
13697 0.4625 0.7025 s t eh 5802	s,hh
18509 0.1375 0.6675 p ae s 0511	p,m
10400 0.645 0.865 s t eh 0511	s,d
9428 0.5025 0.7025 r eh ax 4926	r,n
19331 0.5775 0.9175 b ax ae 6895	p,b
13967 0.2925 0.5525 b v ih 5802	w,b
67 0.58 0.74 r eh ax 4926	v,r
24018 0.53 0.68 f eh ax 8824	f,n
18431 0.49 0.67 n eh ax 2741	s,n
14330 0.275 0.555 f ax ae 8824	f,n
25746 0.6325 0.8225 n eh ax 4926	n,k
549 0.615 0.815 d ax ih 3851	w,d
248 0.3225 0.6225 l s aa 5189	k,l
13753 0.6375 0.9475 hh ax ih 6895	g,hh
10131 0.4425 0.6325 r eh ax 3851	r,hh
18714 0.4175 0.7475 w v ih 3851	w,d
25814 0.4625 0.6525 p ae s 1571	p,d
450 0.6575 0.8475 r t eh 1571	r,y
16857 0.695 0.865 l ax uh 5802	g,l
26179 0.3875 0.7575 p s eh 5802	w,p
14721 0.685 0.875 n ax ae 0511	p,n
17723 0.4975 0.8275 l eh ax 8193	z,l
16269 0.44 0.63 n ae s 8824	n,m
14277 0.725 0.925 m ae s 8824	l,m
18552 0.39 0.6 t ae s 0511	t,d
24235 0.4175 0.6975 n ae s 0188	n,k
9296 0.485 0.605 hh v ih 1571	p,hh
8709 0.455 0.615 v eh ax 0511	v,s
3557 0.555 0.715 r t eh 8193	r,m
7864 0.5625 0.8225 f ax ae 5802	t,f
22578 0.4725 0.6825 n eh s 8824	r,n
5395 0.4225 0.6425 w t eh 3851	w,y
10581 0.3725 0.5925 t ae s 5802	v,t
16673 0.565 0.775 n aa d 3347	r,n
18407 0.4975 0.7975 s t eh 3347	r,s
15125 0.5675 0.6975 d v ih 2294	t,d
176 0.4725 0.6625 d v ih 5189	f,d
20952 0.2775 0.5975 aa k t 2741	s,aa
25262 0.4925 0.7025 l ax ae 4926	b,l
8342 0.7025 0.9125 n ax ae 5189	v,n
19132 0.6125 0.7425 m t eh 0188	m,s
10366 0.365 0.665 s t eh 3347	m,s
11768 0.4525 0.6925 s eh ax 1571	z,s
24166 0.5475 0.7775 f eh ax 5189	r,f
20246 0.6125 0.8125 t ae s 3347	t,m
9428 0.5025 0.7025 r eh ax 4926	r,f
24271 0.4775 0.6675 g ax ih 5189	g,z
1548 0.5625 0.7925 t s aa 6895	t,l
18774 0.44 0.68 n aa d 0511	z,n
20898 0.54 0.68 b v ih 6895	s,b
5433 0.7075 0.9075 s eh ax 8824	k,s
6548 0.3125 0.5725 k ae s 0511	m,k
14458 0.6325 0.8225 s eh ax 2294	k,s
5682 0.3875 0.6175 d v ih 6509	f,d
23497 0.5825 0.7325 d eh ax 6509	d,n
18672 0.42 0.56 z ax ae 6895	z,k
10166 0.5375 0.8175 l ae s 8193	v,l
14732 0.5925 0.7625 w t eh 2294	t,w
10187 0.3975 0.5875 p ax uh 6895	w,p
10266 0.5675 0.7175 b t ih 0188	y,b
3525 0.7075 0.8975 f v ih 8824	f,d
11031 0.5325 0.6825 m eh ax 0511	m,s
35 0.4825 0.6225 d ax ih 3851	g,d
12974 0.5025 0.8325 f ax ae 5802	f,k
138 0.5025 0.7025 g d ao 2294	g,b
25572 0.5775 0.6975 z d ao 2294	z,w
17133 0.4525 0.6525 v eh ax 2741	v,s
3116 0.6025 0.7825 r aa d 5189	r,t
8230 0.2625 0.5525 t s aa 5189	g,t
3009 0.455 0.655 hh t eh 3347	b,hh
10698 0.4175 0.6875 s ax ae 1571	t,s
15270 0.6775 0.8975 w t eh 0188	t,w
431 0.6175 0.7875 g ax eh 6509	v,g
17039 0.645 0.935 r eh ax 3851	v,r
19448 0.3225 0.5725 t ax ae 2294	t,f
11703 0.7375 0.9275 t aa ah 2294	t,k
9205 0.735 0.915 m ae s 5802	p,m
10032 0.455 0.685 d ae s 3851	d,n
6545 0.2075 0.5675 p ax ae 2741	p,n
19989 0.3625 0.8225 n ae s 6509	n,b
20899 0.615 0.805 r t eh 3851	r,f
21214 0.5025 0.7025 l ax ih 4926	y,l
8091 0.5275 0.7175 r t eh 5189	r,s
1547 0.39 0.61 p ax ih 0188	y,p
3035 0.1225 0.6725 k ae s 2741	b,k
957 0.4025 0.6125 p ae s 6895	p,m
10592 0.4675 0.6075 m ax ih 0188	y,m
22495 0.6175 0.7875 w s aa 3851	w,l
11641 0.64 0.94 f d ao 2741	y,f
9364 0.5875 0.9275 r eh ax 4926	r,n
19717 0.585 0.735 m ax ae 8824	g,m
10634 0.6625 0.9325 t ae s 0188	t,b
22356 0.595 0.745 v v ih 5189	v,d
18781 0.325 0.565 t ax ae 2294	t,p
5154 0.415 0.565 l v ih 0188	b,l
7201 0.735 0.905 l ax ih 3851	y,l
19434 0.6775 0.9475 l ax ae 0511	z,l
6020 0.805 0.945 hh v ih 6895	f,hh
5395 0.4225 0.6425 w t eh 3851	w,b
4378 0.3875 0.6475 hh ax ih 8193	hh,y
23025 0.5475 0.7575 g ax eh 1571	v,g
15785 0.74 0.94 p ax uh 2294	p,l
24776 0.555 0.795 r aa d 8193	r,t
12873 0.6925 0.8925 n ih hh 1571	f,n
14640 0.405 0.665 n ax ae 6895	g,n
14631 0.465 0.735 n ae s 2294	v,n
10543 0.51 0.64 hh ax ih 6509	g,hh
13210 0.5325 0.8425 d ax ae 4926	t,d
23498 0.4525 0.7125 m ax ae 3851	l,m
11498 0.5275 0.7775 r ax ih 2741	r,g
10201 0.6325 0.8125 n ax ae 4926	t,n
11237 0.3025 0.5725 g ax eh 3347	v,g
22223 0.725 0.885 l eh ax 5802	n,l
3765 0.3925 0.6525 n eh ax 2294	n,l
22565 0.765 0.925 hh ax ih 2294	p,hh
3802 0.515 0.705 s eh ax 2294	l,s
18895 0.4925 0.7725 y t eh 0188	y,l
12253 0.58 0.9 l ae s 8193	n,l
20744 0.3325 0.6825 k ax ae 2294	n,k
8420 0.425 0.635 m t eh 5189	t,m
18447 0.515 0.685 k eh ax 5802	k,d
23734 0.5725 0.8025 v ae s 6895	z,v
21483 0.47 0.65 d ax ih 4926	w,d
5395 0.4225 0.6425 w t eh 3851	w,s
7591 0.53 0.66 b ax ih 0188	b,f
4580 0.4525 0.7225 n ax ae 6895	n,b
15049 0.6675 0.8675 t eh ax 6509	r,t
18553 0.835 0.945 t eh ax 5802	r,t
4121 0.625 0.755 l ax ae 8824	z,l
23433 0.5425 0.7325 b v ih 3347	p,b
20899 0.615 0.805 r t eh 3851	r,hh
6629 0.3 0.56 s ax ae 3851	v,s
23300 0.4275 0.8275 aa k t 6509	s,aa
18607 0.62 0.79 l eh ax 2294	z,l
21254 0.525 0.645 n ax ih 3347	n,hh
24235 0.4175 0.6975 n ae s 0188	n,l
14402 0.4275 0.7275 n ax ae 5189	t,n
1751 0.505 0.655 hh ax ae 0511	f,hh
13410 0.685 0.865 hh v ih 8193	hh,l
22779 0.46 0.76 n ae s 3851	n,b
4523 0.6625 0.8425 r eh ax 3347	r,d
10895 0.535 0.785 s eh ax 5802	v,s
1638 0.4875 0.6675 s ax ih 6509	g,s
1589 0.635 0.865 l ax ae 0511	n,l
11593 0.55 0.72 z ax ae 8824	z,k
20202 0.4 0.63 s ax p 6509	s,aa
1797 0.4125 0.5725 n ax ae 5802	n,hh
25509 0.4825 0.6125 hh v ih 6509	b,hh
5020 0.2325 0.6325 r aa d 8193	r,b
25009 0.635 0.905 t ax ae 5189	t,b
19989 0.3625 0.8225 n ae s 6509	v,n
18672 0.42 0.56 z ax ae 6895	z,d
22356 0.595 0.745 v v ih 5189	v,hh
7405 0.7125 0.9325 n ax ao 6895	n,w
14885 0.495 0.715 r eh ax 0511	r,f
18509 0.1375 0.6675 p ae s 0511	v,p
5814 0.3725 0.6325 f ax ae 5802	f,m
14246 0.6975 0.8875 d ax ih 4926	w,d
10503 0.7675 0.9075 d ax ih 5189	g,d
12412 0.4825 0.7825 f ax ao 2741	y,f
23582 0.545 0.725 r eh ax 2294	r,n
20467 0.3775 0.5975 s ax ae 1571	g,s
11296 0.5475 0.7975 r eh s 3347	l,r
4932 0.56 0.71 v eh ax 5189	v,t
20532 0.58 0.83 l ax ae 2294	v,l
12983 0.61 0.87 t ax ae 2294	t,z
25963 0.565 0.735 n ax ae 0511	p,n
1405 0.45 0.69 s t eh 8824	m,s
4651 0.37 0.58 r t eh 3851	w,r
6276 0.4825 0.6825 r aa d 0188	r,t
18235 0.39 0.61 d ax ih 8824	g,d
25509 0.4825 0.6125 hh v ih 6509	f,hh
8390 0.5325 0.8825 l ax ae 0188	b,l
902 0.575 0.765 w t eh 0511	w,hh
3585 0.5575 0.8275 n aa d 6895	n,b
11021 0.7425 0.8925 d v ih 1571	p,d
17012 0.65 0.92 w ax ao 3347	n,w
22381 0.6325 0.8325 p ax ae 8824	p,m
869 0.635 0.905 k d ao 8193	y,k
3572 0.4125 0.5625 l t eh 0188	f,l
11057 0.3075 0.6075 p ax ae 3851	t,p
12929 0.635 0.765 n ax ih 8824	n,hh
450 0.6575 0.8475 r t eh 1571	l,r
7497 0.785 0.915 l ax ih 8824	y,l
16294 0.335 0.605 r eh ax 6509	r,hh
5230 0.46 0.82 aa ax p 4926	s,aa
4255 0.345 0.585 n ax ae 0511	n,b
3122 0.5425 0.7325 n ax ae 1571	n,m
7727 0.2475 0.6375 m ax ae 6895	m,k
6488 0.6025 0.8125 g ax eh 5802	v,g
21475 0.4675 0.7575 l ax ae 6509	p,l
24165 0.5175 0.7775 z ae s 2294	z,k
22327 0.2575 0.6575 z ae s 0511	z,d
9790 0.595 0.705 b v ih 5802	b,f
15955 0.5875 0.7775 d ax ae 4926	d,n
12108 0.4925 0.6325 n eh ax 1571	n,l
25943 0.5925 0.8225 s eh ax 5189	r,s
22650 0.385 0.605 t t eh 0188	t,m
7393 0.595 0.755 hh v ih 3347	d,hh
4192 0.5075 0.8675 p ae s 5802	p,z
10808 0.46 0.65 y ax ih 2294	r,y
13478 0.3625 0.6325 p ax ae 5189	p,k
10343 0.42 0.64 n ae s 4926	n,b
11226 0.4225 0.6725 l eh ax 6895	n,l
13540 0.465 0.635 g ax ih 1571	g,s
12878 0.58 0.86 w t eh 2741	w,m
6801 0.655 0.835 d v ih 6895	r,d
21166 0.6975 0.9075 v ax ih 8824	v,g
1708 0.485 0.695 r t eh 6509	r,k
4165 0.7275 0.8375 v eh ax 0511	v,r
17133 0.4525 0.6525 v eh ax 2741	k,v
17870 0.3975 0.6575 n ae s 0188	d,n
9264 0.6075 0.7475 n ax ih 1571	g,n
5832 0.41 0.63 r aa d 8824	r,t
19434 0.6775 0.9475 l ax ae 0511	l,m
5571 0.4475 0.6275 r ax ih 3851	r,y
10482 0.5325 0.8125 t s aa 8193	g,t
10895 0.675 0.935 z ax ae 5802	t,z
13848 0.3375 0.5875 v eh ax 2741	v,r
14074 0.5675 0.8475 s eh ax 5189	k,s
20036 0.6025 0.7925 n ae s 5189	d,n
11600 0.335 0.665 l ax ae 3851	n,l
12387 0.515 0.675 p eh ax 5802	p,n
8227 0.4675 0.6475 n ax ae 0511	z,n
12709 0.7375 0.9475 w ax ih 0511	v,w
12643 0.3075 0.5575 w ax ih 1571	n,w
13478 0.3625 0.6325 p ax ae 5189	p,hh
24718 0.515 0.705 f ax ih 5802	f,hh
5453 0.48 0.76 t ae s 4926	v,t
2443 0.3725 0.5825 v eh ax 2741	v,n
20160 0.5875 0.7275 r eh ax 3347	r,hh
20349 0.7375 0.9075 p ax uh 3851	p,f
15217 0.57 0.73 l ax ae 5802	f,l
14821 0.5975 0.9175 n ae s 0188	n,m
5579 0.4525 0.8425 k ax ae 0188	m,k
4192 0.5075 0.8675 p ae s 5802	t,p
14586 0.495 0.675 n ax ae 0511	d,n
9564 0.51 0.89 w t eh 4926	w,y
12023 0.6425 0.8425 n ax ae 3347	p,n
25750 0.2975 0.6475 g ax ae 5189	g,s
1852 0.6 0.81 n eh s 8824	r,n
3525 0.7075 0.8975 f v ih 8824	b,f
8010 0.3125 0.6025 d ae s 0511	p,d
11973 0.6525 0.8625 b ax ae 3851	b,f
6651 0.6125 0.8525 b ax ae 0511	b,k
3202 0.4425 0.5525 l ax ih 2294	y,l
19448 0.3225 0.5725 t ax ae 2294	t,m
10481 0.69 0.82 r eh ax 8824	v,r
10880 0.5475 0.7375 f ax ae 4926	z,f
25417 0.3525 0.5725 v eh ax 2741	v,n
10999 0.5025 0.5925 w k ih 6895	w,s
20875 0.6025 0.7725 n ax ih 3851	n,w
12332 0.6125 0.8825 v ae s 8824	v,d
15588 0.35 0.76 n ae s 8193	n,m
9834 0.7225 0.8925 l ax ae 1571	f,l
16270 0.705 0.875 z eh ax 3347	z,hh
25213 0.6275 0.8375 s k t 3347	s,aa
6046 0.5325 0.7525 s v ih 1571	s,hh
23536 0.625 0.875 hh v ih 8193	s,hh
11389 0.6225 0.7725 r eh ax 6895	p,r
24175 0.7325 0.9125 z ax ae 5189	z,m
11226 0.4225 0.6725 l eh ax 6895	l,s
20180 0.4375 0.5775 n ax ih 8824	g,n
20136 0.4775 0.7075 t v ih 8193	t,s
17631 0.3425 0.8625 l ax ae 2741	hh,l
18685 0.0825 0.6125 w s aa 2741	t,w
7335 0.5475 0.7575 p ax ae 1571	p,l
1216 0.7675 0.9275 b ax ih 3851	g,b
20950 0.3225 0.5525 d ae s 0188	d,n
17553 0.3325 0.6125 p s eh 3851	w,p
12965 0.395 0.625 r eh s 3347	l,r
6651 0.6125 0.8525 b ax ae 0511	b,hh
7951 0.6375 0.8875 r eh ax 8193	r,k
23450 0.725 0.915 f ih hh 5189	f,n
10343 0.42 0.64 n ae s 4926	n,l
11389 0.6225 0.7725 r eh ax 6895	r,hh
6789 0.7325 0.9125 l ax ae 5802	k,l
15047 0.355 0.635 n aa d 1571	z,n
193 0.2975 0.5875 f ax ae 5189	t,f
6971 0.395 0.655 s ax ih 5802	s,y
17631 0.3425 0.8625 l ax ae 2741	b,l
4355 0.27 0.63 n ae s 8824	n,m
16150 0.475 0.705 n ae s 6509	n,b
6608 0.4175 0.6975 p ax ae 6509	p,n
13540 0.465 0.635 g ax ih 1571	g,m
23872 0.3975 0.6475 w d ao 1571	w,y
10481 0.69 0.82 r eh ax 8824	r,n
9429 0.6175 0.8175 l eh ax 5189	l,s
